ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,20240408,740.6653,753.8344,757.1336,740.6653,756.7635,-16.0982,-2.1272,17707814.0,48189704.352
000688.SH,20240403,756.7635,768.2135,769.2297,755.2103,768.7872,-12.0237,-1.564,17633758.0,51899249.041
000688.SH,20240402,768.7872,774.7265,774.7265,764.3214,775.5259,-6.7387,-0.8689,17626700.0,51531094.911
000688.SH,20240401,775.5259,765.6326,776.7436,765.6326,762.7416,12.7843,1.6761,19159141.0,56986274.163
000688.SH,20240329,762.7416,761.6508,763.5643,751.244,763.2749,-0.5333,-0.0699,16835344.0,49138287.951
000688.SH,20240328,763.2749,753.8954,771.4793,753.2329,752.8206,10.4543,1.3887,18867049.0,56229248.134
000688.SH,20240327,752.8206,771.5448,772.471,752.723,772.0888,-19.2682,-2.4956,17834301.0,51275159.827
000688.SH,20240326,772.0888,781.7265,787.6022,768.6785,781.6464,-9.5576,-1.2228,18539103.0,57718127.64
000688.SH,20240325,781.6464,792.8457,797.6576,781.6239,794.2011,-12.5547,-1.5808,20912655.0,66726761.099
000688.SH,20240322,794.2011,804.0229,808.7094,793.1039,806.1376,-11.9365,-1.4807,22091222.0,69921210.339
000688.SH,20240321,806.1376,820.1431,824.1756,805.5456,814.027,-7.8894,-0.9692,22730548.0,74168732.024
000688.SH,20240320,814.027,810.6893,815.7337,806.5752,811.7743,2.2527,0.2775,20788645.0,65322768.173
000688.SH,20240319,811.7743,822.1818,823.9016,811.7743,825.3998,-13.6255,-1.6508,21579360.0,68514022.866
000688.SH,20240318,825.3998,810.3869,825.8985,809.8341,808.6736,16.7262,2.0683,23449626.0,73094396.709
000688.SH,20240315,808.6736,802.9111,809.3953,794.7507,804.8554,3.8182,0.4744,19734463.0,57967231.415
000688.SH,20240314,804.8554,811.5135,815.547,797.7755,814.9319,-10.0765,-1.2365,21741015.0,64940754.849
000688.SH,20240313,814.9319,821.3228,824.8148,813.0911,817.7503,-2.8184,-0.3447,20803285.0,63767092.186
000688.SH,20240312,817.7503,818.5162,827.628,813.0451,818.4386,-0.6883,-0.0841,21946276.0,66674864.477
000688.SH,20240311,818.4386,800.8992,818.7067,797.2616,803.2,15.2386,1.8972,22129381.0,65259225.212
000688.SH,20240308,803.2,795.3215,805.5717,791.7342,794.2384,8.9616,1.1283,20310428.0,57902911.073
000688.SH,20240307,794.2384,814.1679,817.7769,793.5926,811.8984,-17.66,-2.1751,21403310.0,60500813.735
000688.SH,20240306,811.8984,816.1445,822.7868,803.9915,817.7721,-5.8737,-0.7183,19973582.0,58780249.393
000688.SH,20240305,817.7721,812.6212,824.1248,810.3196,818.5129,-0.7408,-0.0905,22349007.0,69594824.94
000688.SH,20240304,818.5129,819.9574,822.6528,807.3873,815.4866,3.0263,0.3711,23131064.0,70764262.049
000688.SH,20240301,815.4866,809.4005,818.1107,803.525,807.707,7.7796,0.9632,23983105.0,72454213.478
000688.SH,20240229,807.707,769.5571,807.707,769.5571,771.5922,36.1148,4.6806,26053051.0,76229767.283
000688.SH,20240228,771.5922,797.8251,811.6468,771.5922,796.9073,-25.3151,-3.1767,33634356.0,92170366.772
000688.SH,20240227,796.9073,763.6649,797.149,761.264,768.4884,28.4189,3.698,24214646.0,71354654.83
000688.SH,20240226,768.4884,764.0326,776.9841,761.2193,764.4821,4.0063,0.5241,26715672.0,69780227.231
000688.SH,20240223,764.4821,768.5093,769.8131,754.3471,762.3821,2.1,0.2755,21288172.0,57385787.606
000688.SH,20240222,762.3821,757.2618,768.6579,755.9041,755.1552,7.2269,0.957,18435223.0,49712671.043
000688.SH,20240221,755.1552,747.2499,769.1493,744.264,754.7015,0.4537,0.0601,22272663.0,57035201.896
000688.SH,20240220,754.7015,756.0838,758.0583,748.6,763.3156,-8.6141,-1.1285,19703420.0,51408513.057
000688.SH,20240219,763.3156,762.6438,763.3583,748.287,751.5036,11.812,1.5718,27425987.0,68655866.804
000688.SH,20240208,751.5036,749.639,767.8557,745.2397,743.4228,8.0808,1.087,31037561.0,72357927.083
000688.SH,20240207,743.4228,723.3117,744.3401,717.6979,720.7998,22.623,3.1386,30993446.0,72213965.559
000688.SH,20240206,720.7998,675.4531,721.377,665.6321,676.7932,44.0066,6.5022,27528071.0,60143375.048
000688.SH,20240205,676.7932,675.3958,687.6212,635.7395,673.4071,3.3861,0.5028,27776959.0,58729670.609
000688.SH,20240202,673.4071,693.0199,694.7458,653.6205,690.0051,-16.598,-2.4055,20966472.0,50348535.505
000688.SH,20240201,690.0051,680.7177,704.6597,678.9651,684.8518,5.1533,0.7525,17736774.0,45872356.757
000688.SH,20240131,684.8518,693.8467,699.6704,681.3837,697.8454,-12.9936,-1.862,18790544.0,46792282.544
000688.SH,20240130,697.8454,720.1933,722.631,696.5635,725.3074,-27.462,-3.7863,15184450.0,41612056.661
000688.SH,20240129,725.3074,748.2643,754.5865,725.3074,746.0958,-20.7884,-2.7863,18099305.0,47533302.5
000688.SH,20240126,746.0958,759.9374,762.1842,742.9311,765.7908,-19.695,-2.5719,15653146.0,44413803.9
000688.SH,20240125,765.7908,749.1329,768.0234,742.932,750.2748,15.516,2.068,18867797.0,51522101.0
000688.SH,20240124,750.2748,753.0097,754.2197,728.3654,749.7431,0.5317,0.0709,16456236.0,46725962.7
000688.SH,20240123,749.7431,738.3826,754.649,733.4793,742.2271,7.516,1.0126,16124075.0,46270919.2
000688.SH,20240122,742.2271,763.6012,764.6242,735.4063,765.4702,-23.2431,-3.0364,17115759.0,49925569.2
000688.SH,20240119,765.4702,767.2392,773.1497,762.2642,768.2821,-2.8119,-0.366,12880392.0,40209639.9
000688.SH,20240118,768.2821,752.2862,769.1193,741.3381,757.0449,11.2372,1.4844,17344119.0,51152319.4
000688.SH,20240117,757.0449,775.8641,776.226,757.0449,777.4032,-20.3583,-2.6188,11754122.0,37491845.4
000688.SH,20240116,777.4032,771.8404,777.53,765.4271,773.4051,3.9981,0.5169,13152859.0,41839701.6
000688.SH,20240115,773.4051,774.9573,784.1906,770.9793,778.3583,-4.9532,-0.6364,12190529.0,41242676.4
000688.SH,20240112,778.3583,788.0254,790.3773,778.1067,789.864,-11.5057,-1.4567,13106491.0,41960115.0
000688.SH,20240111,789.864,775.3721,793.1363,775.1849,777.1526,12.7114,1.6356,13547240.0,44546851.9
000688.SH,20240110,777.1526,779.08,790.3581,771.5837,782.9263,-5.7737,-0.7375,12740775.0,41242507.21
000688.SH,20240109,782.9263,786.4801,793.5978,777.5601,784.4332,-1.5069,-0.1921,13703054.0,44711059.436
000688.SH,20240108,784.4332,802.895,804.5987,783.7367,807.7294,-23.2962,-2.8842,13204224.0,41757658.981
000688.SH,20240105,807.7294,820.3966,825.9385,803.4009,823.8475,-16.1181,-1.9564,13831363.0,45426509.995
000688.SH,20240104,823.8475,831.2304,831.5542,817.7469,829.7721,-5.9246,-0.714,12465895.0,42807367.5
000688.SH,20240103,829.7721,838.3022,842.1976,827.1787,839.8012,-10.0291,-1.1942,14285605.0,50256538.423
000688.SH,20240102,839.8012,850.9687,850.9687,839.8012,852.0047,-12.2035,-1.4323,15138040.0,51299035.195
000688.SH,20231229,852.0047,849.611,854.8785,848.3257,850.3851,1.6196,0.1905,17181516.0,58228339.811
000688.SH,20231228,850.3851,828.4013,853.4909,828.3423,830.0574,20.3277,2.449,17920884.0,58015104.32
000688.SH,20231227,830.0574,826.8309,833.8106,826.165,825.2578,4.7996,0.5816,12035678.0,41133739.403
000688.SH,20231226,825.2578,836.5314,836.6613,822.4352,837.2221,-11.9643,-1.429,11693280.0,39113936.991
000688.SH,20231225,837.2221,840.3789,845.5627,834.4294,843.3183,-6.0962,-0.7229,11853019.0,40991522.647
000688.SH,20231222,843.3183,846.6663,851.479,839.7871,847.8169,-4.4986,-0.5306,14511892.0,47822787.226
000688.SH,20231221,847.8169,832.3701,850.993,831.9265,835.7127,12.1042,1.4484,14325569.0,47125391.991
000688.SH,20231220,835.7127,847.2721,847.5884,835.3058,845.8585,-10.1458,-1.1995,12112031.0,40050633.338
000688.SH,20231219,845.8585,839.6436,850.4069,838.2057,840.6807,5.1778,0.6159,12152471.0,40580504.388
000688.SH,20231218,840.6807,845.5383,847.5862,838.3173,847.507,-6.8263,-0.8055,12609513.0,42225498.75
000688.SH,20231215,847.507,857.0101,859.2501,846.823,855.8981,-8.3911,-0.9804,12939167.0,44681226.996
000688.SH,20231214,855.8981,865.0919,869.2943,855.4293,861.2509,-5.3528,-0.6215,13153971.0,47653504.729
000688.SH,20231213,861.2509,868.8664,875.1919,861.0318,869.9667,-8.7158,-1.0019,14566895.0,53321368.117
000688.SH,20231212,869.9667,876.6896,877.8266,866.8407,878.5159,-8.5492,-0.9731,15631617.0,57226812.693
000688.SH,20231211,878.5159,859.9741,880.0279,854.805,868.2335,10.2824,1.1843,20641230.0,72770196.593
000688.SH,20231208,868.2335,849.1607,868.2335,847.9267,847.4761,20.7574,2.4493,24478442.0,94208682.251
000688.SH,20231207,847.4761,847.102,850.0813,839.0318,848.7905,-1.3144,-0.1549,17385923.0,64466064.943
000688.SH,20231206,848.7905,843.8152,852.3061,842.5904,845.7994,2.9911,0.3536,15882736.0,55914808.939
000688.SH,20231205,845.7994,859.4851,859.4851,845.6048,861.9198,-16.1204,-1.8703,15218409.0,53166198.1
000688.SH,20231204,861.9198,867.834,873.5092,861.9198,867.5364,-5.6166,-0.6474,16454691.0,59449573.231
000688.SH,20231201,867.5364,863.3343,869.8201,856.4403,865.6845,1.8519,0.2139,15860366.0,55550963.476
000688.SH,20231130,865.6845,861.51,865.6845,857.6322,862.0363,3.6482,0.4232,16189968.0,54908404.367
000688.SH,20231129,862.0363,870.4,872.8965,862.0363,871.9061,-9.8698,-1.132,16363503.0,58283069.949
000688.SH,20231128,871.9061,868.8115,873.656,863.8138,868.0296,3.8765,0.4466,16621707.0,56020308.991
000688.SH,20231127,868.0296,864.2671,869.8663,861.384,864.7739,3.2557,0.3765,16634920.0,56784293.267
000688.SH,20231124,864.7739,875.5802,876.2576,863.8495,877.7703,-12.9964,-1.4806,14603206.0,49262059.673
000688.SH,20231123,877.7703,869.8532,878.451,866.6299,870.7602,7.0101,0.8051,15187726.0,49653211.27
000688.SH,20231122,870.7602,881.9566,884.7083,870.7602,884.8949,-14.1347,-1.5973,16915590.0,55664319.782
000688.SH,20231121,884.8949,892.9197,896.9596,884.5996,892.631,-7.7361,-0.8667,19630210.0,66923767.634
000688.SH,20231120,892.631,890.8977,896.0735,883.0271,891.3803,1.2507,0.1403,21501083.0,75556514.249
000688.SH,20231117,891.3803,886.673,891.9482,884.5137,887.1105,4.2698,0.4813,18134883.0,60121508.231
000688.SH,20231116,887.1105,898.7438,900.1495,886.7666,902.1802,-15.0697,-1.6704,18718815.0,62487615.877
000688.SH,20231115,902.1802,912.6266,913.1959,900.6181,904.3413,-2.1611,-0.239,22918258.0,78400202.045
000688.SH,20231114,904.3413,895.8138,904.7117,893.2805,896.5513,7.79,0.8689,21101284.0,71383848.694
000688.SH,20231113,896.5513,893.5003,897.11,888.5499,889.7498,6.8015,0.7644,17875503.0,60665813.518
000688.SH,20231110,889.7498,888.9868,894.6326,885.2974,893.7984,-4.0486,-0.453,16883019.0,59495469.69
000688.SH,20231109,893.7984,897.9307,904.5864,891.4902,899.6255,-5.8271,-0.6477,20711730.0,67535789.57
000688.SH,20231108,899.6255,890.8733,905.9381,889.8892,891.456,8.1695,0.9164,22146826.0,77396456.006
000688.SH,20231107,891.456,887.2043,892.9885,883.7522,890.2065,1.2495,0.1404,19798147.0,69716348.463
000688.SH,20231106,890.2065,880.603,891.5645,880.603,875.3725,14.834,1.6946,22588830.0,78633613.197
000688.SH,20231103,875.3725,861.5448,877.0862,861.5448,859.9318,15.4407,1.7956,17361652.0,59698607.963
000688.SH,20231102,859.9318,871.5508,875.2649,859.8892,869.9184,-9.9866,-1.148,14696377.0,49198119.706
000688.SH,20231101,869.9184,874.0396,878.3267,868.4489,874.4056,-4.4872,-0.5132,16086212.0,54896205.468
000688.SH,20231031,874.4056,882.4265,882.5592,869.0197,878.1287,-3.7231,-0.424,20324141.0,66543154.324
000688.SH,20231030,878.1287,862.1168,881.8794,860.402,861.8515,16.2772,1.8886,24262162.0,83269625.851
000688.SH,20231027,861.8515,843.8765,866.5435,842.5992,849.3091,12.5424,1.4768,19976172.0,65500325.153
000688.SH,20231026,849.3091,841.9871,850.9947,837.468,848.6462,0.6629,0.0781,15464978.0,50289356.909
000688.SH,20231025,848.6462,859.765,862.2045,848.6462,850.6142,-1.968,-0.2314,15689852.0,52342580.449
000688.SH,20231024,850.6142,844.085,858.2946,839.0805,840.1434,10.4708,1.2463,15420049.0,52744225.878
000688.SH,20231023,840.1434,857.4821,859.9884,836.6401,861.8093,-21.6659,-2.514,15304396.0,50846721.649
000688.SH,20231020,861.8093,865.7751,872.7992,861.0837,870.1011,-8.2918,-0.953,15319707.0,54246922.284
000688.SH,20231019,870.1011,864.4591,879.5542,864.0585,869.7616,0.3395,0.039,16604081.0,58463263.225
000688.SH,20231018,869.7616,884.7064,884.9287,869.448,882.1911,-12.4295,-1.4089,14009232.0,49971189.342
000688.SH,20231017,882.1911,874.282,884.9121,871.7941,874.0259,8.1652,0.9342,14405849.0,47364525.19
000688.SH,20231016,874.0259,890.4828,890.942,870.6073,891.7201,-17.6942,-1.9843,16909757.0,55207431.181
000688.SH,20231013,891.7201,895.4675,897.151,888.5398,899.984,-8.2639,-0.9182,16365379.0,53521875.85
000688.SH,20231012,899.984,896.0022,901.4727,891.1662,893.4484,6.5356,0.7315,16006127.0,56574939.913
000688.SH,20231011,893.4484,885.6277,895.1551,883.656,882.0437,11.4047,1.293,17694937.0,60569823.848
000688.SH,20231010,882.0437,888.1459,892.4769,881.8362,887.2116,-5.1679,-0.5825,14728131.0,48711873.863
000688.SH,20231009,887.2116,884.2036,890.9539,880.3388,887.7997,-0.5881,-0.0662,14532703.0,48920931.817
000688.SH,20230928,887.7997,880.3943,890.0735,878.5871,880.17,7.6297,0.8668,14657804.0,50815144.562
000688.SH,20230927,880.17,875.4349,886.6707,875.4349,876.051,4.119,0.4702,15841409.0,52175529.859
000688.SH,20230926,876.051,876.2581,884.0215,873.9835,874.5545,1.4965,0.1711,14088806.0,48004383.433
000688.SH,20230925,874.5545,880.3172,881.6997,874.205,882.8781,-8.3236,-0.9428,15043259.0,48847701.849
000688.SH,20230922,882.8781,860.7277,883.2572,859.0872,860.3941,22.484,2.6132,15168082.0,51202088.302
000688.SH,20230921,860.3941,862.6379,869.8602,860.3113,866.0227,-5.6286,-0.6499,10756565.0,34167406.689
000688.SH,20230920,866.0227,870.032,876.9029,865.7926,873.6178,-7.5951,-0.8694,11526322.0,36777826.734
000688.SH,20230919,873.6178,879.3453,880.2619,870.6621,879.5336,-5.9158,-0.6726,12530683.0,41605737.979
000688.SH,20230918,879.5336,881.3829,888.6801,876.9104,887.0132,-7.4796,-0.8432,14389660.0,48388335.384
000688.SH,20230915,887.0132,883.0739,893.9109,876.6237,880.8019,6.2113,0.7052,15945029.0,53692598.058
000688.SH,20230914,880.8019,888.2602,892.7922,877.8223,889.1316,-8.3297,-0.9368,13108085.0,43523773.358
000688.SH,20230913,889.1316,900.0035,902.5219,882.911,901.6221,-12.4905,-1.3853,15290497.0,50077710.476
000688.SH,20230912,901.6221,905.9151,909.839,901.38,907.505,-5.8829,-0.6482,15686209.0,52651460.645
000688.SH,20230911,907.505,901.5418,915.9892,895.6224,901.5063,5.9987,0.6654,20968300.0,69278651.695
000688.SH,20230908,901.5063,895.5038,906.3371,894.3994,899.8284,1.6779,0.1865,17510457.0,58216341.512
000688.SH,20230907,899.8284,929.3581,929.3581,899.2969,934.6043,-34.7759,-3.7209,17950120.0,63522799.298
000688.SH,20230906,934.6043,926.25,936.8839,920.2453,930.6288,3.9755,0.4272,18227324.0,66686482.97
000688.SH,20230905,930.6288,942.5562,947.9514,929.2516,942.4276,-11.7988,-1.252,17212030.0,63083342.767
000688.SH,20230904,942.4276,935.8206,942.4528,927.58,934.7868,7.6408,0.8174,18012264.0,62949000.943
000688.SH,20230901,934.7868,944.2507,945.7243,927.2084,942.6126,-7.8258,-0.8302,17556889.0,61217259.033
000688.SH,20230831,942.6126,936.1949,949.4645,932.3352,939.6481,2.9645,0.3155,23925719.0,80642216.164
000688.SH,20230830,939.6481,935.818,950.6977,928.4236,916.4552,23.1929,2.5307,27726785.0,91282953.027
000688.SH,20230829,916.4552,878.7799,920.5417,878.7799,880.1914,36.2638,4.12,23830685.0,77816833.57
000688.SH,20230828,880.1914,925.9997,927.6328,878.2617,870.3988,9.7926,1.1251,20051901.0,66689864.622
000688.SH,20230825,870.3988,880.1672,882.4416,865.0887,885.4764,-15.0776,-1.7028,15625560.0,49567131.959
000688.SH,20230824,885.4764,883.7991,895.9134,880.0304,879.459,6.0174,0.6842,14458614.0,47154854.216
000688.SH,20230823,879.459,899.9612,899.9612,879.459,901.1284,-21.6694,-2.4047,12681585.0,41786236.083
000688.SH,20230822,901.1284,896.7445,903.7842,877.624,892.0926,9.0358,1.0129,15881399.0,53800963.822
000688.SH,20230821,892.0926,900.2241,907.6046,891.7448,904.2485,-12.1559,-1.3443,13615262.0,44318666.456
000688.SH,20230818,904.2485,924.2961,924.2961,904.2485,910.3778,-6.1293,-0.6733,16818811.0,54330557.386
000688.SH,20230817,910.3778,899.7992,913.8459,896.4352,901.7867,8.5911,0.9527,13304289.0,46633893.31
000688.SH,20230816,901.7867,916.5863,920.353,901.6783,917.4499,-15.6632,-1.7073,12645853.0,44632967.299
000688.SH,20230815,917.4499,933.0566,935.0059,911.5907,930.4952,-13.0453,-1.402,14348806.0,46272071.767
000688.SH,20230814,930.4952,932.0922,934.2513,919.9442,938.7652,-8.27,-0.8809,12250489.0,43659133.614
000688.SH,20230811,938.7652,960.0953,960.6452,938.7652,959.1699,-20.4047,-2.1273,11783185.0,42513961.046
000688.SH,20230810,959.1699,957.2175,961.8582,954.4172,957.3687,1.8012,0.1881,10619882.0,41773777.909
000688.SH,20230809,957.3687,961.5034,966.7032,956.4007,965.5321,-8.1634,-0.8455,11707097.0,44714813.16
000688.SH,20230808,965.5321,967.4326,971.7249,965.0414,968.8975,-3.3654,-0.3473,11723743.0,45735849.707
000688.SH,20230807,968.8975,973.2893,977.411,967.1574,975.7776,-6.8801,-0.7051,14225930.0,54452524.783
000688.SH,20230804,975.7776,972.4839,976.9765,968.8195,970.3727,5.4049,0.557,13588524.0,51908722.126
000688.SH,20230803,970.3727,962.5496,972.1585,962.0459,968.4389,1.9338,0.1997,11962658.0,46198267.93
000688.SH,20230802,968.4389,967.6864,973.3857,965.9867,969.6827,-1.2438,-0.1283,12403790.0,50384998.428
000688.SH,20230801,969.6827,969.405,971.5169,966.1281,968.9941,0.6886,0.0711,13167740.0,51472017.0
000688.SH,20230731,968.9941,961.6885,973.9006,961.6885,962.6446,6.3495,0.6596,15253905.0,59277043.2
000688.SH,20230728,962.6446,950.5145,963.005,948.2011,952.2956,10.349,1.0867,13856046.0,52912714.8
000688.SH,20230727,952.2956,962.6089,964.6229,950.8089,961.5966,-9.301,-0.9672,12473734.0,47454831.182
000688.SH,20230726,961.5966,963.554,967.6652,959.3198,964.396,-2.7994,-0.2903,12189232.0,48745037.7
000688.SH,20230725,964.396,961.5218,965.6948,956.3666,950.5518,13.8442,1.4564,13204061.0,51279640.061
000688.SH,20230724,950.5518,953.9648,961.3984,949.6377,955.5486,-4.9968,-0.5229,11588354.0,44365973.032
000688.SH,20230721,955.5486,958.8863,963.9687,953.9349,961.1299,-5.5813,-0.5807,12792754.0,48045112.871
000688.SH,20230720,961.1299,978.3844,978.6347,960.2906,975.1149,-13.985,-1.4342,14404593.0,52725932.419
000688.SH,20230719,975.1149,986.9975,988.5474,973.3371,980.0185,-4.9036,-0.5004,12939210.0,54719448.12
000688.SH,20230718,980.0185,985.2441,987.7106,980.0185,984.8212,-4.8027,-0.4877,14128257.0,56962134.355
000688.SH,20230717,984.8212,988.8807,988.8807,982.0462,991.5585,-6.7373,-0.6795,14046030.0,56196970.381
000688.SH,20230714,991.5585,999.7892,1002.8154,990.6153,995.9726,-4.4141,-0.4432,16804282.0,68045978.926
000688.SH,20230713,995.9726,988.6965,997.7016,988.5887,984.9811,10.9915,1.1159,15896275.0,64678820.343
000688.SH,20230712,984.9811,999.2363,1000.0103,984.0349,1001.414,-16.4329,-1.641,16631197.0,67191093.861
000688.SH,20230711,1001.414,996.5586,1003.221,994.2616,993.731,7.683,0.7731,15145939.0,61331463.358
000688.SH,20230710,993.731,992.7442,1001.0328,990.2509,991.8494,1.8816,0.1897,14149016.0,54344824.343
000688.SH,20230707,991.8494,1001.0157,1002.446,989.6632,1002.1114,-10.262,-1.024,15591017.0,60289675.764
000688.SH,20230706,1002.1114,1004.6671,1012.8474,1001.37,1005.7314,-3.62,-0.3599,15231644.0,64287377.294
000688.SH,20230705,1005.7314,1013.3792,1016.8085,1004.5412,1015.3962,-9.6648,-0.9518,17758381.0,69501065.885
000688.SH,20230704,1015.3962,1008.4331,1022.455,1004.1199,1008.3988,6.9974,0.6939,19590085.0,78168877.334
000688.SH,20230703,1008.3988,1006.5773,1013.1852,999.1626,1005.1498,3.249,0.3232,20382267.0,85011402.543
000905.SH,20260327,7737.6144,7539.1959,7785.3777,7539.1959,7642.1302,95.4842,1.2494,188205066.0,344204684.321
000905.SH,20260326,7642.1302,7757.0185,7777.29,7620.7773,7767.6654,-125.5352,-1.6161,206216126.0,355916679.311
000905.SH,20260325,7767.6654,7660.4009,7806.9106,7660.4009,7597.3732,170.2922,2.2415,240711554.0,423378163.952
000905.SH,20260324,7597.3732,7555.0818,7597.3732,7379.8608,7440.7451,156.6281,2.105,228966418.0,388538162.384
000905.SH,20260323,7440.7451,7623.2446,7708.4298,7399.0423,7760.0365,-319.2914,-4.1146,271561024.0,451938508.51
000905.SH,20260320,7760.0365,7913.4854,7941.5857,7757.8333,7877.09,-117.0535,-1.486,219448788.0,417113691.311
000905.SH,20260319,7877.09,7975.8477,8000.4297,7844.1519,8096.4276,-219.3376,-2.7091,219744866.0,394855039.942
000905.SH,20260318,8096.4276,8044.9186,8105.9551,7958.4504,8016.0262,80.4014,1.003,206493923.0,391242647.482
000905.SH,20260317,8016.0262,8199.9926,8207.4607,8016.002,8185.152,-169.1258,-2.0663,230132800.0,406247342.907
000905.SH,20260316,8185.152,8227.6932,8233.6551,8060.7824,8239.798,-54.646,-0.6632,256205982.0,460796897.378
000905.SH,20260313,8239.798,8317.7799,8371.7157,8217.9686,8359.4721,-119.6741,-1.4316,288130990.0,482367288.675
000905.SH,20260312,8359.4721,8396.7222,8433.0374,8290.5879,8403.3296,-43.8575,-0.5219,282436504.0,478413662.733
000905.SH,20260311,8403.3296,8419.3105,8439.6188,8379.0332,8410.303,-6.9734,-0.0829,264487389.0,495752480.8
000905.SH,20260310,8410.303,8341.1447,8412.9325,8330.9345,8279.4811,130.8219,1.5801,239941358.0,465082278.987
000905.SH,20260309,8279.4811,8234.1927,8305.9247,8066.1408,8360.3347,-80.8536,-0.9671,286518510.0,523828528.067
000905.SH,20260306,8360.3347,8273.1829,8394.3341,8258.6447,8309.1713,51.1634,0.6157,234514960.0,427695132.113
000905.SH,20260305,8309.1713,8383.5464,8391.0367,8251.1062,8248.945,60.2263,0.7301,256343454.0,472940762.599
000905.SH,20260304,8248.945,8167.9811,8377.1743,8167.9811,8281.6139,-32.6689,-0.3945,272107714.0,471470145.319
000905.SH,20260303,8281.6139,8651.06,8654.5678,8267.1091,8658.3336,-376.7197,-4.3509,346153906.0,634660475.373
000905.SH,20260302,8658.3336,8585.8534,8683.9816,8551.4601,8658.4503,-0.1167,-0.0013,339032296.0,619505358.995
000905.SH,20260227,8658.4503,8499.7957,8658.4503,8499.7957,8557.216,101.2343,1.183,280361167.0,512821943.081
000905.SH,20260226,8557.216,8542.8324,8582.7633,8490.9215,8527.5593,29.6567,0.3478,254111765.0,513984663.151
000905.SH,20260225,8527.5593,8412.08,8551.5345,8401.5965,8392.9098,134.6495,1.6043,277893389.0,506848669.829
000905.SH,20260224,8392.9098,8403.3106,8444.1283,8328.5678,8299.585,93.3248,1.1245,224629278.0,449713840.344
000905.SH,20260213,8299.585,8366.3327,8419.7618,8290.8388,8423.5695,-123.9845,-1.4719,202785725.0,406320461.062
000905.SH,20260212,8423.5695,8342.365,8437.4202,8341.7705,8325.8107,97.7588,1.1742,212138318.0,438320451.204
000905.SH,20260211,8325.8107,8295.3326,8373.5033,8295.1223,8306.4448,19.3659,0.2331,204019703.0,388612429.404
000905.SH,20260210,8306.4448,8318.5325,8331.9858,8258.1519,8311.2829,-4.8381,-0.0582,195806220.0,394283311.159
000905.SH,20260209,8311.2829,8280.1088,8313.4692,8229.0026,8146.4128,164.8701,2.0238,211667566.0,427982319.252
000905.SH,20260206,8146.4128,8054.218,8247.2968,8014.6599,8146.1073,0.3055,0.0038,218642144.0,418373434.781
000905.SH,20260205,8146.1073,8203.0627,8224.7847,8081.4283,8299.0574,-152.9501,-1.843,231840515.0,435277701.064
000905.SH,20260204,8299.0574,8270.842,8309.8579,8179.3522,8286.7005,12.3569,0.1491,268860277.0,501886746.836
000905.SH,20260203,8286.7005,8135.8699,8286.7005,8075.3738,8037.0456,249.6549,3.1063,272227136.0,543264486.191
000905.SH,20260202,8037.0456,8279.7152,8324.4341,8032.35,8370.5203,-333.4747,-3.9839,299646022.0,546055656.718
000905.SH,20260130,8370.5203,8439.6524,8496.3367,8194.5842,8517.8429,-147.3226,-1.7296,328947170.0,600497374.471
000905.SH,20260129,8517.8429,8584.6806,8658.9445,8503.0945,8601.1644,-83.3215,-0.9687,354198387.0,666256871.148
000905.SH,20260128,8601.1644,8565.3388,8633.1468,8526.5335,8548.9321,52.2323,0.611,311774257.0,612731517.85
000905.SH,20260127,8548.9321,8464.6504,8581.1049,8368.1751,8506.6932,42.2389,0.4965,302852606.0,610885915.269
000905.SH,20260126,8506.6932,8624.8883,8671.3461,8453.4762,8590.1659,-83.4727,-0.9717,349285597.0,692104522.4
000905.SH,20260123,8590.1659,8422.3561,8590.1659,8417.752,8387.595,202.5709,2.4151,319690069.0,639421447.042
000905.SH,20260122,8387.595,8355.6781,8396.1328,8337.195,8340.1133,47.4817,0.5693,268805243.0,546138129.654
000905.SH,20260121,8340.1133,8196.5565,8351.4545,8196.5565,8247.8049,92.3084,1.1192,243304381.0,517592184.758
000905.SH,20260120,8247.8049,8307.6416,8342.8738,8142.1424,8287.947,-40.1421,-0.4843,289864460.0,588171478.668
000905.SH,20260119,8287.947,8199.4986,8318.3703,8195.089,8232.674,55.273,0.6714,261497382.0,560926083.767
000905.SH,20260116,8232.674,8241.6934,8292.7409,8204.5254,8223.2683,9.4057,0.1144,281979042.0,616185542.296
000905.SH,20260115,8223.2683,8170.3486,8249.0307,8148.7884,8227.697,-4.4287,-0.0538,313595830.0,600802134.839
000905.SH,20260114,8227.697,8165.352,8368.2215,8123.4045,8143.28,84.417,1.0366,422766002.0,815959272.095
000905.SH,20260113,8143.28,8270.4224,8270.4224,8106.6099,8249.1275,-105.8475,-1.2831,364131033.0,735218804.689
000905.SH,20260112,8249.1275,8141.6262,8261.3544,8103.2382,8056.6858,192.4417,2.3886,335236286.0,685824116.977
000905.SH,20260109,8056.6858,7907.8485,8064.7584,7907.8485,7894.5447,162.1411,2.0538,314624674.0,631145879.412
000905.SH,20260108,7894.5447,7853.2089,7938.5946,7849.0679,7875.0822,19.4625,0.2471,293561735.0,564453373.683
000905.SH,20260107,7875.0822,7838.9115,7909.6559,7828.3941,7814.1356,60.9466,0.78,293903440.0,582740692.943
